created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 26 11:43:50 +0000 2023;1695401663673303498;"KKIR ramai, Golkar &amp  PAN masuk barisan pendukung Prabowo capres, cawapres jadi sorotan. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1653261137092431872;1695401663673303498;dayenaftr;https://twitter.com/dayenaftr/status/1695401663673303498
Sat Aug 26 11:42:59 +0000 2023;1695401451739336833;"PKB mendukung Golkar &amp  PAN di KKIR, Prabowo jadi capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1666324851588743169;1695401451739336833;distiaalviapuji;https://twitter.com/distiaalviapuji/status/1695401451739336833
Sat Aug 26 11:42:55 +0000 2023;1695401433867464781;"KKIR ramai, Golkar &amp  PAN bergabung dukung Prabowo capres, cawapres dibahas. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1654007529721188352;1695401433867464781;kiarasyafirahh;https://twitter.com/kiarasyafirahh/status/1695401433867464781
Sat Aug 26 11:42:32 +0000 2023;1695401339189424637;"@HarmusaOkta ,tak ada sosialisasi tentang capres...padahal indonesia memakai sistem presidensial..bukan parlementer lagi.. dulu 2019,saya memilih anda.tapi anda tak pernah terlihat di daerah saya..dan sayapun tak paham apa yang sudah anda lakukan di parlemen..berubahlah";0;0;0;0;in;853833994059644928;1695401339189424637;ElFaani;https://twitter.com/ElFaani/status/1695401339189424637
Sat Aug 26 11:42:30 +0000 2023;1695401328414244881;"PKB seneng, Golkar &amp  PAN join KKIR, dukung Prabowo capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1665995768828928001;1695401328414244881;virabernika;https://twitter.com/virabernika/status/1695401328414244881
Sat Aug 26 11:42:27 +0000 2023;1695401314308755546;"PKB mendukung Golkar &amp  PAN di KKIR, pilih Prabowo capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1651833830595264514;1695401314308755546;_farhanwjy;https://twitter.com/_farhanwjy/status/1695401314308755546
Sat Aug 26 11:41:55 +0000 2023;1695401180422443446;"@ShenoWirang Dikhawatirkan capres yg kebelet tergoda ingin berkuasa, akan bermanuver segala cara termasuk tunduk kooperatif transaksional politik kamuflase hilirisasi, demi tercapai ambisinya dengan mengaku tegak lurus akan teruskan perjuangan Pres. Jokowi.";0;0;2;9;in;1116882263185088513;1695192174714048834;Sigromilir01;https://twitter.com/Sigromilir01/status/1695401180422443446
Sat Aug 26 11:41:38 +0000 2023;1695401109932871803;"KKIR punya perbincangan menarik, Golkar &amp  PAN gabung dukung Prabowo capres, cawapres bagaimana? pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1652185185629392896;1695401109932871803;naomirinjani67;https://twitter.com/naomirinjani67/status/1695401109932871803
Sat Aug 26 11:41:28 +0000 2023;1695401069113905406;"Yg paling berguna bagi Rakyat ialah Parpol yg bantu masyarakat hadapi El-Nino, kemarau panjang tanpa hujan. Bagikan tandon2 air, kirim Truk Tanki air bersih, bantu bikin Sumur Pantek, Alat Destilasi Air Laut Solar Cell dlsb.Silahkan tempel Striker Parpol-Capres/Caeapres di sana.";0;0;0;0;in;1368944402794614791;1695401069113905406;HestiBambang;https://twitter.com/HestiBambang/status/1695401069113905406
Sat Aug 26 11:41:28 +0000 2023;1695401068455186592;"@arkaatmaja7 @Dennysiregar7 Karena tidak ada bahan tuk serang capres lain makanya mulai sembarang buzzer2 Ganjar ini..  Maklumlah sedang kuatir kalah.. 😄😄😄";0;0;0;0;in;1560317890661867521;1695046965275627915;Afrenol1;https://twitter.com/Afrenol1/status/1695401068455186592
Sat Aug 26 11:41:27 +0000 2023;1695401065871761481;"KKIR ada perubahan, Golkar &amp  PAN gabung dukung Prabowo capres, cawapres dibahas. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1666323243542917120;1695401065871761481;vasyaawaliazulf;https://twitter.com/vasyaawaliazulf/status/1695401065871761481
Sat Aug 26 11:41:20 +0000 2023;1695401035509203279;"KKIR fokus cawapres setelah Golkar &amp  PAN merapat dukung Prabowo capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1661231406478163968;1695401035509203279;hyunaindira;https://twitter.com/hyunaindira/status/1695401035509203279
Sat Aug 26 11:41:10 +0000 2023;1695400994623164546;"PKB support Golkar &amp  PAN di KKIR, dukung Prabowo jadi bakal capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;1;0;0;in;1665594064463597568;1695400994623164546;elvinasusnita;https://twitter.com/elvinasusnita/status/1695400994623164546
Sat Aug 26 11:40:59 +0000 2023;1695400947105878430;"KKIR ada berita menarik, Golkar &amp  PAN merapat dukung Prabowo capres, cawapres apa kabar? pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1669205902577274880;1695400947105878430;shailarestiaaa;https://twitter.com/shailarestiaaa/status/1695400947105878430
Sat Aug 26 11:40:44 +0000 2023;1695400883637674020;"bagaimana ini @PDI_Perjuangan ? bagaimana ini Pak Presiden @jokowi dan Pak Capres @ganjarpranowo ? Bapak berduakan petugas Partai.";0;0;0;0;in;1430832847238012929;1695400883637674020;flybywire911;https://twitter.com/flybywire911/status/1695400883637674020
Sat Aug 26 11:40:40 +0000 2023;1695400868890239403;"PKB apresiasi Golkar &amp  PAN bergabung KKIR, Prabowo capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1669226695965167616;1695400868890239403;anggiefauzyy;https://twitter.com/anggiefauzyy/status/1695400868890239403
Sat Aug 26 11:40:29 +0000 2023;1695400821226377517;"PKB puas Golkar &amp  PAN bergabung KKIR, Prabowo capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1623971563937865728;1695400821226377517;astridayunda67;https://twitter.com/astridayunda67/status/1695400821226377517
Sat Aug 26 11:39:58 +0000 2023;1695400690485797210;"PKB happy, Golkar &amp  PAN masuk KKIR, pilih Prabowo capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1666305909767946243;1695400690485797210;yudilasukmasari;https://twitter.com/yudilasukmasari/status/1695400690485797210
Sat Aug 26 11:39:57 +0000 2023;1695400686459256842;"PKB apresiasi Golkar &amp  PAN masuk KKIR, Prabowo jadi bakal capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1661229983883476992;1695400686459256842;falishagitaa;https://twitter.com/falishagitaa/status/1695400686459256842
Sat Aug 26 11:39:45 +0000 2023;1695400638073762076;"Asik, PKB nyambut Golkar &amp  PAN masuk KKIR, usung Prabowo capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1665607495862329344;1695400638073762076;adithyaa_fitri;https://twitter.com/adithyaa_fitri/status/1695400638073762076
Sat Aug 26 11:39:11 +0000 2023;1695400493080780811;"KKIR diskusi cawapres, Golkar &amp  PAN ikut meramaikan pendukung Prabowo capres. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1511229345196834818;1695400493080780811;HanyRetina;https://twitter.com/HanyRetina/status/1695400493080780811
Sat Aug 26 11:39:01 +0000 2023;1695400450768711778;"@geloraco Masih  mau   Pilih   Capres BONEKA ? Makin  Tambah KERE   hidup loe . 10th sj   rakyat di Cekik  , palagi  tambah 5th lg  , Nyungsep  deh  .";0;0;0;0;in;1365657609429082112;1695269313199190247;ariabuseri;https://twitter.com/ariabuseri/status/1695400450768711778
Sat Aug 26 11:38:58 +0000 2023;1695400439964156148;"@CNNIndonesia Kenapa pembawa tongkat bukan dijadikan capres?";0;0;0;0;in;66853414;1695317869335359512;Susiloh;https://twitter.com/Susiloh/status/1695400439964156148
Sat Aug 26 11:38:58 +0000 2023;1695400439049863393;"KKIR punya cerita menarik, Golkar &amp  PAN ikut dukung Prabowo capres, gimana cawapres? pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo";0;0;0;0;in;1669208391322054656;1695400439049863393;vanyaajl;https://twitter.com/vanyaajl/status/1695400439049863393
Sat Aug 26 11:38:45 +0000 2023;1695400383613678021;"@Tan_Mar3M Yaelah tinggal dibalik Tan Mbak puan capres wakilnya ganjar Klop dah 🤣🤣 Tetep aja ogah 🏃‍♀️💨💨";0;0;0;5;in;929287558281830400;1695372651597078787;yaniarsim;https://twitter.com/yaniarsim/status/1695400383613678021
Sat Aug 26 11:38:45 +0000 2023;1695400383248773499;"KPK Beda Sikap Dengan Kejagung Soal Penanganan Perkara Capres-Cawapres  #PemiluDamai #EdukasiMasyarakat #PesertaPemilu #AkunMedsos #Ukrida #GKISinode #PemilihMuda #Kejaksaan #Pemilu2024 #Pilpres2024 #Capres2024 #KPU #Bawaslu https://t.co/V0V1n4ngJU";0;0;0;0;in;1564492139697844224;1695400383248773499;bullshitt404;https://twitter.com/bullshitt404/status/1695400383248773499
created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 19 23:59:57 +0000 2023;1693050199764095471;"@RomitsuT @tribunnews Itu capres gak pede.";0;0;0;3;in;1032295894115266561;1692958707397849314;Erbasus1;https://twitter.com/Erbasus1/status/1693050199764095471
Sat Aug 19 23:59:17 +0000 2023;1693050031446839638;"@anton_sukisno @tvOneNews Pendukung bokep Cok, gaya gaya an komen orang komplain layanan haji, bokep bokep, lu akun yg dukung mui dibubarkan, lu akun dukung capres yg demen nonton bokep, eh sok sokan kritik orang yang komplain layanan haji. Harusnya konsen per bokep an nohh, rongsok bangsa https://t.co/FIAFHhO8DW";0;0;0;0;in;4920384302;1692798951102325033;alca_draco;https://twitter.com/alca_draco/status/1693050031446839638
Sat Aug 19 23:57:43 +0000 2023;1693049635533951035;"@GunRomli Capres tapi masih kental dengan jawaisme. Jangan berharap lebih dengan pemerataan segala bidang dan daerah dengan karakterpemimpin seperti ini";0;0;1;6;in;1652617013964189696;1692813615571914926;pemerha85690581;https://twitter.com/pemerha85690581/status/1693049635533951035
Sat Aug 19 23:57:34 +0000 2023;1693049601430077865;"@Okki_Sutanto Betul, saya lihat juga Buzzer PS relatif lebih "sopan" ketimbang buzzer capres2 lainnya. Mungkin gak mau bikin marah pendukung capres lain karena suara capres yg kalah bisa jadi penentu pemenang pilpres di putaran 2";0;0;0;2;in;180112404;1692664615573086656;irhamnapermana;https://twitter.com/irhamnapermana/status/1693049601430077865
Sat Aug 19 23:57:06 +0000 2023;1693049483192582646;"@KompasTV ayo min buat lagi yg giniian tp utk kedua capres yg lain. Biar balance aja sama sama framing.";0;0;8;22;in;1223558048733511680;1693049483192582646;zyxriin;https://twitter.com/zyxriin/status/1693049483192582646
Sat Aug 19 23:55:56 +0000 2023;1693049189507518484;"Kades dan Lurah Mendukung Capres Ganjar Pranowo https://t.co/t7QM65oxVI";0;0;0;0;in;1438565702;1693049179306881139;bendo_nhica;https://twitter.com/bendo_nhica/status/1693049189507518484
Sat Aug 19 23:55:56 +0000 2023;1693049187225719057;"Kades dan Lurah Mendukung Capres Ganjar Pranowo https://t.co/zBULxDRcvr";0;1;0;0;in;1438565702;1693049179306881139;bendo_nhica;https://twitter.com/bendo_nhica/status/1693049187225719057
Sat Aug 19 23:55:55 +0000 2023;1693049184562434059;"Kades dan Lurah Mendukung Capres Ganjar Pranowo https://t.co/EqPRSohCPb";0;1;0;0;in;1438565702;1693049179306881139;bendo_nhica;https://twitter.com/bendo_nhica/status/1693049184562434059
Sat Aug 19 23:55:55 +0000 2023;1693049182217769207;"Kades dan Lurah Mendukung Capres Ganjar Pranowo https://t.co/QdIdWCTahg";0;1;0;0;in;1438565702;1693049179306881139;bendo_nhica;https://twitter.com/bendo_nhica/status/1693049182217769207
Sat Aug 19 23:55:54 +0000 2023;1693049179306881139;"Kades dan Lurah Mendukung Capres Ganjar Pranowo https://t.co/phgWiVLZmC";0;1;0;0;in;1438565702;1693049179306881139;bendo_nhica;https://twitter.com/bendo_nhica/status/1693049179306881139
Sat Aug 19 23:54:07 +0000 2023;1693048732420538483;"@Fahrihamzah Lho bukan nya udah punya Capres Cawapres sendiri ?🤣🤣 https://t.co/J23HmokUhl";0;0;0;0;in;1072102571538448384;1692842783411785883;ari_was;https://twitter.com/ari_was/status/1693048732420538483
Sat Aug 19 23:53:49 +0000 2023;1693048654582714653;"@fachmara01 ini yg disebut kampanye capres secara terselubung ha...ha";0;0;0;0;in;2187660468;1692896992643657873;Orikuaci;https://twitter.com/Orikuaci/status/1693048654582714653
Sat Aug 19 23:52:40 +0000 2023;1693048366756986895;"@Addxtion @Okki_Sutanto Kalo pake standar kelayakan yg sebenarnya, gak ada sih dr ketiga capres yg benar2 memenuhi standar";0;0;0;0;in;180112404;1692664615573086656;irhamnapermana;https://twitter.com/irhamnapermana/status/1693048366756986895
Sat Aug 19 23:51:36 +0000 2023;1693048096555741526;"@BANGSAygSUJUD Capres idaman brooo https://t.co/CwuIjSzQzO";0;0;0;0;es;3187198063;1692860909558112405;firmanashad08;https://twitter.com/firmanashad08/status/1693048096555741526
Sat Aug 19 23:50:05 +0000 2023;1693047715087945916;"@ardibhironx Pak Anies sudah mulai begini dari beliau ikut Capres Konvensi Demokrat, dan satu-satunya Capres yg berani diadili duluan. Namanya Mengadili Anies, masih ada di Youtubenya.";0;1;1;16;in;245366390;1692764553657069620;rtmasyan;https://twitter.com/rtmasyan/status/1693047715087945916
Sat Aug 19 23:49:22 +0000 2023;1693047534745461131;"@Miduk17 Pak Ganjar itu satu satunya capres yang ANTI MALING APBD APBN anti PUNGLI anti NIPU   Kalau yang lain sih  gak ada jaminan sama sekali  Meskipun se IMAN Meskipun Haji Meskipun pernah jadi Mentri / Gubernur  Meskipun S 3  Gak ada jaminan sama sekali tuh selain Ganjar .";0;1;0;2;in;2549357702;1692750379606520183;sabar_setiabudi;https://twitter.com/sabar_setiabudi/status/1693047534745461131
Sat Aug 19 23:49:09 +0000 2023;1693047480638980212;"@tvOneNews Dana capres sudah turun.... Sogokan buat rakyat. Waspadalah, ingat... 5 tahun lalu mereka lakukan ini dan hasilnya sembako, bpjs, pendidikan jadi mahal, rakyat sengsara.... https://t.co/pq6WViWpkF";0;0;0;0;in;1635057012567576578;1692828026210496683;Schlossthe6;https://twitter.com/Schlossthe6/status/1693047480638980212
Sat Aug 19 23:49:08 +0000 2023;1693047477216420037;"Pak Ganjar itu satu satunya capres yang ANTI MALING APBD APBN anti PUNGLI anti NIPU   Kalau yang lain sih  gak ada jaminan sama sekali  Meskipun se IMAN Meskipun Haji Meskipun pernah jadi Mentri / Gubernur  Meskipun S 3  Gak ada jaminan sama sekali tuh selain Ganjar .";0;0;0;3;in;2549357702;1693047477216420037;sabar_setiabudi;https://twitter.com/sabar_setiabudi/status/1693047477216420037
Sat Aug 19 23:49:02 +0000 2023;1693047450909728947;"@ganjarpranowo @LaporGub_ Capres rasa pengawas KPK.";0;0;0;0;in;444353411;1692832180580515992;SoffianS;https://twitter.com/SoffianS/status/1693047450909728947
Sat Aug 19 23:47:11 +0000 2023;1693046987011371485;"@MarahIchsan Capres jompo, gk punya prestasi, ntr jd presiden bs ngabisin anggaran gila2an spt kk iparnya.";0;1;0;1;in;1515153259668770819;1692736428399382601;Blackred262626;https://twitter.com/Blackred262626/status/1693046987011371485
Sat Aug 19 23:46:02 +0000 2023;1693046697738334697;"@Lariche_liere Oui et tout simple. Thon, câpres, échalotte française, concombre libanais, avocat, jus de lime et sauce piquante plus un peu de mayo cette fois, mais normalement je mets du yogourt grec et sésame noir. Je prépare et je garde une heure au frigo avant de servir.";0;0;0;2;fr;768306276;1693021959313908100;MaCoLiLo;https://twitter.com/MaCoLiLo/status/1693046697738334697
Sat Aug 19 23:45:55 +0000 2023;1693046666679775489;"@KakekHalal @budimandjatmiko @budimandjatmiko politisi akal sehat dari pada dukung capres minim prestasi dan suka nonton bokep bisa rusak moral bangsa";0;1;0;2;in;2611665710;1692833357531644024;pettasewa1;https://twitter.com/pettasewa1/status/1693046666679775489
Sat Aug 19 23:45:11 +0000 2023;1693046482918940822;"@PUTRAPADI3 @xquitavee Astaga gw kira apaan ? Ente klau punya capres wan abud tunjukin prestasinya selain bambu mesum dh atau dana hibah buat bininya .. Malah fisik";0;1;0;0;in;921305210781286401;1692407943906709712;IndraJa13989548;https://twitter.com/IndraJa13989548/status/1693046482918940822
Sat Aug 19 23:45:06 +0000 2023;1693046463746719881;"@CutSarina5 @erickthohir Gembar gembor tagline AHLAK, tai kucing pak @erickthohir fokuslah dan ihlaslah bekerja pak selesaikan satu persatu tahan dulu eforia capres cawapres !";0;0;0;0;in;1054335164;1692907545944531295;diatius;https://twitter.com/diatius/status/1693046463746719881
Sat Aug 19 23:44:51 +0000 2023;1693046398571434232;"Jokowi terbukti sukses mempersatukan Indonesia yg terpolarisasi sejak pilpres 2014 &amp  2019, dgn merangkul lawan politik bebuyutannya menjadi pembantunya  Hal tsb telah diteruskan oleh Ganjar Pranowo dgn mengangkat derajat wong cilik dgn memberdayakan ya  Capres lain hny halu";0;0;0;0;in;1548874746083053569;1693046398571434232;Jaga5_sila;https://twitter.com/Jaga5_sila/status/1693046398571434232
Sat Aug 19 23:44:04 +0000 2023;1693046203406262751;"Sekretaris Jenderal PDI-P Hasto Kristiyanto mengingatkan kader di daerah untuk tetap solid mendukung Ganjar Pranowo sebagai bakal capres 2024. https://t.co/C7HkgzzOyN";0;10;2;11;in;23343960;1693046203406262751;kompascom;https://twitter.com/kompascom/status/1693046203406262751
Sat Aug 19 23:42:45 +0000 2023;1693045872064647355;"@Miduk17 Jangan ditanya kemana uang JIS lari, jangan ditanya pada calon Capres Bapak intoleran 😎. Tanyakan saja pada rumput yang diganti 🤪";0;0;0;0;in;996297318646235136;1692698890418704599;SIstiatuti;https://twitter.com/SIstiatuti/status/1693045872064647355
Sat Aug 19 23:42:30 +0000 2023;1693045809594675376;"@daengbang06 @dapitnih Harusnya jadi rutinitas, setiap capres adu gagasan,adu argumen,biar rakyat bisa menilai untuk dijadikan rujukan memilih";0;0;1;1;in;1304457180414840832;1692753153576636617;nowodjati;https://twitter.com/nowodjati/status/1693045809594675376
Sat Aug 19 23:40:27 +0000 2023;1693045293200331092;"@kompascom Lah Anies emg jadi capres ?";0;0;0;0;in;65065269;1692873582077190229;indrapradana;https://twitter.com/indrapradana/status/1693045293200331092
Sat Aug 19 23:34:05 +0000 2023;1693043690133152207;"Apakah mungkin Prabowo Sbg Menhan gak tau? Waktu 2019 katanya bergabung dengan Jokowi ingin membantu menjaga Kedaulatan NKRI Harga Mati.. mana suaramu @prabowo Sbg Menhan!   Kayak gini kok mau jadi capres?";3;19;42;108;in;1613446145610772483;1693043690133152207;Lisaamartatara6;https://twitter.com/Lisaamartatara6/status/1693043690133152207
Sat Aug 19 23:33:42 +0000 2023;1693043593618030689;"mas @aniesbaswedan ttg Pendidikan:  1. Pendidikan adalah investasi bkn beban negara 2. Bukan cuma gratis / pendidikan murah tapi hrs berkualitas 3. Tingkatkan kualitas guru dan kepsek (termasuk kesejahteraanya)  capres yg tdk paham dunia pendidikan hanya jadikan alat politik";0;0;0;0;in;99844988;1693043593618030689;Hendri_Mantis;https://twitter.com/Hendri_Mantis/status/1693043593618030689
Sat Aug 19 23:32:02 +0000 2023;1693043174883897835;"Kalau ini jadi capres dan cawapres, the best plot twist menuju 2024!  Tinggal realisasi Anies Ahok aja biar makin rame 🤣🤣🤣🤣";0;0;0;0;in;73090798;1693043174883897835;feihappy_;https://twitter.com/feihappy_/status/1693043174883897835
Sat Aug 19 23:31:17 +0000 2023;1693042985909559430;"@geloraco Memamg benar dan sdh dibuktikan di jkt.yg tdk mengakui jkt menjadi lebih baik dlm era anis pasti bukan warga jkt.para busse rp.warga jabodetabek yg sehari hari bekerja di jkt.jujur saja.ada 3 capres masak pilih yg tdk berprestasi tp ingin hidup sejahtera ..ealaa dimana akal sehat";0;1;0;1;in;1603686736970002432;1692822045548216640;reality151515;https://twitter.com/reality151515/status/1693042985909559430
Sat Aug 19 23:30:26 +0000 2023;1693042772453061041;"Vivek Ramaswamy Salah seorang kandidat capres USA. Pendiri dan CEO Roivant Sciences, sebuah perusahaan biofarmasi yang berfokus pada pengembangan dan komersialisasi terapi inovatif.  Kok agak mirip yah?";0;0;0;1;in;1098445819;1693042772453061041;AkunPurba_;https://twitter.com/AkunPurba_/status/1693042772453061041
Sat Aug 19 23:27:32 +0000 2023;1693042039242493987;"@tempodotco Kenapa mesti hati-hati bukan kah semua capres ingin yg terbaik🙂rakyat sudah cukup dewasa untk memilih Baik atau Tidak nya bisa di lihat dan di rasakan di 5 thn Bekerja😮di coba dulu kalau tidak ada jawaban nya";0;0;0;1;in;483473604;1692869412175651323;jmelive;https://twitter.com/jmelive/status/1693042039242493987
Sat Aug 19 23:25:41 +0000 2023;1693041574471766081;"@e100ss Selalu narasi ketakutan saja yang didengung-dengungkan. Apakah ini bentuk dari Post Power Syndrome??Baru kali ini sih sepertinya. 😅 Sudah lah pak tua, 3 capres adalah putra terbaik bangsa.  GP - adalah kader golongannya Anies - pernah jadi timsesnya yg berhasil PS - menterinya";0;0;0;0;in;1538272718323232768;1692884884627562941;bakso_kanji;https://twitter.com/bakso_kanji/status/1693041574471766081
Sat Aug 19 23:22:56 +0000 2023;1693040883850256463;"@geloraco Karena capres suka film hot tidak akan dibiarkan menang";0;0;0;1;in;1260179404824567808;1692778182599156159;sumoburloff;https://twitter.com/sumoburloff/status/1693040883850256463
Sat Aug 19 23:20:56 +0000 2023;1693040382299570273;"@msaid_didu Pada akhirnya pilihan ada pada Anda:  -Ada Capres menawarkan program  untuk Indonesia yg lebih baik -Ada Capres umbar janji, Kalau Beliau berkuasa Pelajar makan siang dan susu gratis -Ada Capres lari lintas Provinsi  Tentukan pilihanmu demi Indonesia yg lebih baik...!!";0;4;0;2;in;1581602113976950785;1693025981320290527;dedifrozenfood;https://twitter.com/dedifrozenfood/status/1693040382299570273
Sat Aug 19 23:19:49 +0000 2023;1693040100786000044;"https://t.co/KvqaG5obp8   Peta koalisi parpol dan capres https://t.co/ApnRM5XCBj";0;0;0;0;in;80553919;1693040100786000044;saptocondro;https://twitter.com/saptocondro/status/1693040100786000044
Sat Aug 19 23:18:08 +0000 2023;1693039676687310898;"Kita semua mendukung Pak Ganjar menjadi capres 2024 #ganjarpranowo #GanjarCapres #GanjarMenang #ganjarkita #GanjarPresiden #sahabatganjar #relawanganjar #capres2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarLebihMerakyat #GanjarUntukSemua https://t.co/ePrMYFTGPj";0;0;0;0;in;1357067891087081473;1693039676687310898;Susanto11112729;https://twitter.com/Susanto11112729/status/1693039676687310898
Sat Aug 19 23:16:48 +0000 2023;1693039341541769718;"@Duren___ @Hasbil_Lbs Tapi gerombolan itu selalu mempermasalahkan  capres yang nonton bokep...gerombolan munafik.";0;0;0;0;in;1446795261938855946;1692533586069754256;triliuner007;https://twitter.com/triliuner007/status/1693039341541769718
Sat Aug 19 23:16:41 +0000 2023;1693039309501370609;"Nungguin ada capres yg menjunjung worklife balance, jd meminimalisit kerja di luar jam kerja (bs dikecualikan jika urgent). Plus kewajiban menghabiskan cuti. Tiap mau diambil sulit bener, harus dg alasan jelas dan melewati interogasi yg intens 🥲";0;0;0;0;in;115661276;1693039309501370609;n_rahmi_s;https://twitter.com/n_rahmi_s/status/1693039309501370609
Sat Aug 19 23:15:37 +0000 2023;1693039043469344948;"@narkosun capres gagal didukung caleg gagal hasilnya gagal total 🤣";0;0;1;5;in;1121235155291521024;1693027008966693254;Rintart_bluhers;https://twitter.com/Rintart_bluhers/status/1693039043469344948
Sat Aug 19 23:08:40 +0000 2023;1693037294457123320;"@tvOneNews Stop pilih capres penggemar film bokp.";0;1;0;0;in;1598876741245599745;1692921256952398244;Ahmad692x;https://twitter.com/Ahmad692x/status/1693037294457123320
Sat Aug 19 23:05:39 +0000 2023;1693036534566715491;"Simak Hasil Survei Terbaru Capres: Anies Vs Ganjar Vs Prabowo https://t.co/SplnsE6Uw3";0;0;0;0;in;847372542830444544;1693036534566715491;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1693036534566715491
Sat Aug 19 23:03:58 +0000 2023;1693036109826326787;"@FaridOYI @abu_waras Level Ganjar Jauh di atas Level Anies Baswedan. Kita buktikan nanti di debat capres.";0;1;0;1;in;1673365187125219328;1692801518968377806;InderaPard26908;https://twitter.com/InderaPard26908/status/1693036109826326787
Sat Aug 19 23:02:57 +0000 2023;1693035854862930375;"Sosok yang mampu teruskan kinerja #jokowidodo elektabilitas #ganjarpranowo sebagai capres 2024 semakin kokoh. #ganjarpenerusjokowi #ganjarthenextjokowi https://t.co/h3mGBVP5G4";0;0;0;0;in;1549787358371139585;1693035854862930375;merryround3;https://twitter.com/merryround3/status/1693035854862930375
Sat Aug 19 23:02:14 +0000 2023;1693035674335924671;"@SiusDoroteus @EdiArif96983478 Janji capres abadi..... 🤭 https://t.co/BaJbTQLaG2";0;0;0;2;in;1556789140435324929;1692902732221591682;Kanjeng2022;https://twitter.com/Kanjeng2022/status/1693035674335924671
Sat Aug 19 23:01:34 +0000 2023;1693035508325388336;"@bos_sir Kapan deklarasi capres ? 🤣";0;1;0;2;in;2744134632;1692958133201830179;baletunu;https://twitter.com/baletunu/status/1693035508325388336
Sat Aug 19 23:01:10 +0000 2023;1693035404008804787;"@MuhammadiyinGL Kode untuk para capres *eh";0;0;0;0;in;1575319980467691520;1692847509234929893;jlrevaluasi;https://twitter.com/jlrevaluasi/status/1693035404008804787
Sat Aug 19 23:00:51 +0000 2023;1693035324908453950;"@PartBurungGalak Survey bebas utk capres si budiman ini juga dibawah 1 % .. jadi menurut sy tdk ada pengaruh dia pindah kesana";0;0;0;1;in;116378447;1693032219147895263;dedimahardi;https://twitter.com/dedimahardi/status/1693035324908453950
Sat Aug 19 23:00:19 +0000 2023;1693035191244369924;"@VIVAcoid Gak ada sih .Gue mo coblos capres yg ke 4 (mo sendal jepit kek,kardus nya kek ) pokok nya yg ke 4  🤪😛😂";0;0;0;0;in;91137291;1692930421296951688;wienayyy;https://twitter.com/wienayyy/status/1693035191244369924
Sat Aug 19 23:00:01 +0000 2023;1693035115679518738;"Tambah satu dukungan, Partai Gelora bakal deklarasikan Prabowo Subianto sebagai capres.  CARITAU selengkapnya di: https://t.co/5cQlv1X0As  #caritaucom #PrabowoSubianto #Pilpres2024";0;0;0;0;in;1471429821548752898;1693035115679518738;caritaucom;https://twitter.com/caritaucom/status/1693035115679518738
Sat Aug 19 22:59:55 +0000 2023;1693035089989615703;"@YRadianto Aku suka mas @budimandjatmiko dengan segala pemikirannya untuk kemajuan indonesia, tapi knp dukung capres yg notabene udah rada pikun...bukannya berlawanan arah..?? 😂";0;1;0;3;in;994618128179982336;1692788127797248194;Rangga81591832;https://twitter.com/Rangga81591832/status/1693035089989615703
Sat Aug 19 22:59:36 +0000 2023;1693035011560374553;"@DEWIKEADILAN @ganjarpranowo @StefanAntonio__ @WagimanDeep212_ @AirinDatangLagi @GunRomli Awowowkwkwkwkw, capres seneng bokep di dukung https://t.co/74FthQPNcd";0;0;0;0;in;1657672406172061700;1692592289267470566;Nova28282828;https://twitter.com/Nova28282828/status/1693035011560374553
Sat Aug 19 22:58:28 +0000 2023;1693034726163116466;"@Gerindra Prabu = Prabowo Budiman Capres Cawapres";0;0;0;0;in;2375469666;1692720622739275885;nrdz0234;https://twitter.com/nrdz0234/status/1693034726163116466
